,,record_id,file_id,bitlink,custom_bitlink,date_created,title,long_url,clicks_for_all_time,clicks_for_date_range,status,date_range_start,date_range_end,created_start,created_end,start_end
https://penncobaltplus.com/3KSNu0T,123,rid0123,fid0010,https://penncobaltplus.com/3KSNu0T,https://penncobaltplus.com/in-the-studio,2022-01-28,Cobalt,https://www.penncobalt.com/in-the-studio?utm_source=cobalt&utm_medium=static&utm_campaign=studio,230,90,,2022-07-24,2022-09-21,177 days,236 days,59 days
https://penncobaltplus.com/3KSNu0T,546,rid0546,fid0044,https://penncobaltplus.com/3KSNu0T,https://penncobaltplus.com/in-the-studio,2022-01-28,Cobalt,https://www.penncobalt.com/in-the-studio?utm_source=cobalt&utm_medium=static&utm_campaign=studio,230,64,,2022-07-29,2022-09-26,182 days,241 days,59 days
https://penncobaltplus.com/3KSNu0T,519,rid0519,fid0042,https://penncobaltplus.com/3KSNu0T,https://penncobaltplus.com/in-the-studio,2022-01-28,Cobalt,https://www.penncobalt.com/in-the-studio?utm_source=cobalt&utm_medium=static&utm_campaign=studio,230,40,,2022-08-05,2022-10-03,189 days,248 days,59 days
https://penncobaltplus.com/3KSNu0T,37,rid0037,fid0004,https://penncobaltplus.com/3KSNu0T,https://penncobaltplus.com/in-the-studio,2022-01-28,Cobalt,https://www.penncobalt.com/in-the-studio?utm_source=cobalt&utm_medium=static&utm_campaign=studio,230,26,,2022-08-12,2022-10-10,196 days,255 days,59 days
https://penncobaltplus.com/3KSNu0T,600,rid0600,fid0047,https://penncobaltplus.com/3KSNu0T,https://penncobaltplus.com/in-the-studio,2022-01-28,Cobalt,https://www.penncobalt.com/in-the-studio?utm_source=cobalt&utm_medium=static&utm_campaign=studio,230,12,,2022-08-19,2022-10-17,203 days,262 days,59 days
https://penncobaltplus.com/3KSNu0T,646,rid0646,fid0050,https://penncobaltplus.com/3KSNu0T,https://penncobaltplus.com/in-the-studio,2022-01-28,Cobalt,https://www.penncobalt.com/in-the-studio?utm_source=cobalt&utm_medium=static&utm_campaign=studio,230,4,,2022-08-28,2022-10-26,212 days,271 days,59 days
https://penncobaltplus.com/3KSNu0T,509,rid0509,fid0041,https://penncobaltplus.com/3KSNu0T,https://penncobaltplus.com/in-the-studio,2022-01-28,Cobalt,https://www.penncobalt.com/in-the-studio?utm_source=cobalt&utm_medium=static&utm_campaign=studio,232,5,,2022-09-02,2022-10-31,217 days,276 days,59 days
https://penncobaltplus.com/3KSNu0T,169,rid0169,fid0012,https://penncobaltplus.com/3KSNu0T,https://penncobaltplus.com/in-the-studio,2022-01-28,Cobalt,https://www.penncobalt.com/in-the-studio?utm_source=cobalt&utm_medium=static&utm_campaign=studio,232,3,,2022-09-09,2022-11-07,224 days,283 days,59 days
https://penncobaltplus.com/3KSNu0T,433,rid0433,fid0033,https://penncobaltplus.com/3KSNu0T,https://penncobaltplus.com/in-the-studio,2022-01-28,Cobalt,https://www.penncobalt.com/in-the-studio?utm_source=cobalt&utm_medium=static&utm_campaign=studio,232,3,,2022-09-16,2022-11-14,231 days,290 days,59 days
https://penncobaltplus.com/3KSNu0T,465,rid0465,fid0037,https://penncobaltplus.com/3KSNu0T,https://penncobaltplus.com/in-the-studio,2022-01-28,Cobalt,https://www.penncobalt.com/in-the-studio?utm_source=cobalt&utm_medium=static&utm_campaign=studio,232,2,,2022-09-23,2022-11-21,238 days,297 days,59 days
https://penncobaltplus.com/3KSNu0T,280,rid0280,fid0020,https://penncobaltplus.com/3KSNu0T,https://penncobaltplus.com/in-the-studio,2022-01-28,Cobalt,https://www.penncobalt.com/in-the-studio?utm_source=cobalt&utm_medium=static&utm_campaign=studio,232,2,,2022-09-30,2022-11-28,245 days,304 days,59 days
https://penncobaltplus.com/3KSNu0T,453,rid0453,fid0036,https://penncobaltplus.com/3KSNu0T,https://penncobaltplus.com/in-the-studio,2022-01-28,Cobalt,https://www.penncobalt.com/in-the-studio?utm_source=cobalt&utm_medium=static&utm_campaign=studio,233,1,,2022-11-28,2022-12-05,304 days,311 days,7 days
https://penncobaltplus.com/3KSNu0T,19,rid0019,fid0002,https://penncobaltplus.com/3KSNu0T,https://penncobaltplus.com/in-the-studio,2022-01-28,Cobalt,https://www.penncobalt.com/in-the-studio?utm_source=cobalt&utm_medium=static&utm_campaign=studio,240,7,,2023-01-23,2023-02-01,360 days,369 days,9 days
https://penncobaltplus.com/3MMqxwE,15,rid0015,fid0001,https://penncobaltplus.com/3MMqxwE,,2022-05-02,Cobalt,https://www.penncobalt.com/on-your-time/c70616c0-c2c6-49d8-8757-4a21ed80b892?utm_source=cobalt&utm_medium=top&utm_campaign=may+2022,1,1,,2022-03-11,2022-05-09,-52 days,7 days,59 days
https://penncobaltplus.com/3MMqxwE,150,rid0150,fid0011,https://penncobaltplus.com/3MMqxwE,,2022-05-02,Cobalt,https://www.penncobalt.com/on-your-time/c70616c0-c2c6-49d8-8757-4a21ed80b892?utm_source=cobalt&utm_medium=top&utm_campaign=may+2022,6,6,,2022-03-18,2022-05-16,-45 days,14 days,59 days
https://penncobaltplus.com/3MMqxwE,189,rid0189,fid0014,https://penncobaltplus.com/3MMqxwE,,2022-05-02,Cobalt,https://www.penncobalt.com/on-your-time/c70616c0-c2c6-49d8-8757-4a21ed80b892?utm_source=cobalt&utm_medium=top&utm_campaign=may+2022,10,10,,2022-05-08,2022-05-23,6 days,21 days,15 days
https://penncobaltplus.com/3MMqxwE,412,rid0412,fid0032,https://penncobaltplus.com/3MMqxwE,,2022-05-02,Cobalt,https://www.penncobalt.com/on-your-time/c70616c0-c2c6-49d8-8757-4a21ed80b892?utm_source=cobalt&utm_medium=top&utm_campaign=may+2022,14,14,,2022-04-05,2022-06-03,-27 days,32 days,59 days
https://penncobaltplus.com/3MMqxwE,62,rid0062,fid0005,https://penncobaltplus.com/3MMqxwE,,2022-05-02,Cobalt,https://www.penncobalt.com/on-your-time/c70616c0-c2c6-49d8-8757-4a21ed80b892?utm_source=cobalt&utm_medium=top&utm_campaign=may+2022,15,15,,2022-05-03,2022-06-09,1 days,38 days,37 days
https://penncobaltplus.com/3MMqxwE,204,rid0204,fid0015,https://penncobaltplus.com/3MMqxwE,,2022-05-02,Cobalt,https://www.penncobalt.com/on-your-time/c70616c0-c2c6-49d8-8757-4a21ed80b892?utm_source=cobalt&utm_medium=top&utm_campaign=may+2022,15,15,,2022-04-24,2022-06-22,-8 days,51 days,59 days
https://penncobaltplus.com/3MMqxwE,588,rid0588,fid0046,https://penncobaltplus.com/3MMqxwE,,2022-05-02,Cobalt,https://www.penncobalt.com/on-your-time/c70616c0-c2c6-49d8-8757-4a21ed80b892?utm_source=cobalt&utm_medium=top&utm_campaign=may+2022,15,15,,2022-04-30,2022-06-28,-2 days,57 days,59 days
https://penncobaltplus.com/3MMqxwE,357,rid0357,fid0029,https://penncobaltplus.com/3MMqxwE,,2022-05-02,Cobalt,https://www.penncobalt.com/on-your-time/c70616c0-c2c6-49d8-8757-4a21ed80b892?utm_source=cobalt&utm_medium=top&utm_campaign=may+2022,15,9,,2022-05-20,2022-07-18,18 days,77 days,59 days
https://penncobaltplus.com/3MMqxwE,83,rid0083,fid0006,https://penncobaltplus.com/3MMqxwE,,2022-05-02,Cobalt,https://www.penncobalt.com/on-your-time/c70616c0-c2c6-49d8-8757-4a21ed80b892?utm_source=cobalt&utm_medium=top&utm_campaign=may+2022,15,2,,2022-05-27,2022-07-25,25 days,84 days,59 days
https://penncobaltplus.com/3MMqxwE,384,rid0384,fid0030,https://penncobaltplus.com/3MMqxwE,,2022-05-02,Cobalt,https://www.penncobalt.com/on-your-time/c70616c0-c2c6-49d8-8757-4a21ed80b892?utm_source=cobalt&utm_medium=top&utm_campaign=may+2022,15,1,,2022-06-03,2022-08-01,32 days,91 days,59 days
https://penncobaltplus.com/3MOkJmq,9,rid0009,fid0001,https://penncobaltplus.com/3MOkJmq,,2022-05-02,Cobalt,https://www.penncobalt.com/on-your-time/74ca8a76-e46d-46a9-b411-77c3ca9352ca?utm_source=cobalt&utm_medium=top&utm_campaign=may+2022,3,3,,2022-03-11,2022-05-09,-52 days,7 days,59 days
https://penncobaltplus.com/3MOkJmq,149,rid0149,fid0011,https://penncobaltplus.com/3MOkJmq,,2022-05-02,Cobalt,https://www.penncobalt.com/on-your-time/74ca8a76-e46d-46a9-b411-77c3ca9352ca?utm_source=cobalt&utm_medium=top&utm_campaign=may+2022,7,7,,2022-03-18,2022-05-16,-45 days,14 days,59 days
https://penncobaltplus.com/3MOkJmq,190,rid0190,fid0014,https://penncobaltplus.com/3MOkJmq,,2022-05-02,Cobalt,https://www.penncobalt.com/on-your-time/74ca8a76-e46d-46a9-b411-77c3ca9352ca?utm_source=cobalt&utm_medium=top&utm_campaign=may+2022,10,10,,2022-05-08,2022-05-23,6 days,21 days,15 days
https://penncobaltplus.com/3MOkJmq,413,rid0413,fid0032,https://penncobaltplus.com/3MOkJmq,,2022-05-02,Cobalt,https://www.penncobalt.com/on-your-time/74ca8a76-e46d-46a9-b411-77c3ca9352ca?utm_source=cobalt&utm_medium=top&utm_campaign=may+2022,11,11,,2022-04-05,2022-06-03,-27 days,32 days,59 days
https://penncobaltplus.com/3MOkJmq,63,rid0063,fid0005,https://penncobaltplus.com/3MOkJmq,,2022-05-02,Cobalt,https://www.penncobalt.com/on-your-time/74ca8a76-e46d-46a9-b411-77c3ca9352ca?utm_source=cobalt&utm_medium=top&utm_campaign=may+2022,11,11,,2022-05-03,2022-06-09,1 days,38 days,37 days
https://penncobaltplus.com/3MOkJmq,205,rid0205,fid0015,https://penncobaltplus.com/3MOkJmq,,2022-05-02,Cobalt,https://www.penncobalt.com/on-your-time/74ca8a76-e46d-46a9-b411-77c3ca9352ca?utm_source=cobalt&utm_medium=top&utm_campaign=may+2022,11,11,,2022-04-24,2022-06-22,-8 days,51 days,59 days
https://penncobaltplus.com/3MOkJmq,590,rid0590,fid0046,https://penncobaltplus.com/3MOkJmq,,2022-05-02,Cobalt,https://www.penncobalt.com/on-your-time/74ca8a76-e46d-46a9-b411-77c3ca9352ca?utm_source=cobalt&utm_medium=top&utm_campaign=may+2022,11,11,,2022-04-30,2022-06-28,-2 days,57 days,59 days
https://penncobaltplus.com/3MOkJmq,358,rid0358,fid0029,https://penncobaltplus.com/3MOkJmq,,2022-05-02,Cobalt,https://www.penncobalt.com/on-your-time/74ca8a76-e46d-46a9-b411-77c3ca9352ca?utm_source=cobalt&utm_medium=top&utm_campaign=may+2022,11,4,,2022-05-20,2022-07-18,18 days,77 days,59 days
https://penncobaltplus.com/3MOkJmq,85,rid0085,fid0006,https://penncobaltplus.com/3MOkJmq,,2022-05-02,Cobalt,https://www.penncobalt.com/on-your-time/74ca8a76-e46d-46a9-b411-77c3ca9352ca?utm_source=cobalt&utm_medium=top&utm_campaign=may+2022,11,1,,2022-05-27,2022-07-25,25 days,84 days,59 days
https://penncobaltplus.com/3OTF9Mo,16,rid0016,fid0001,https://penncobaltplus.com/3OTF9Mo,,2022-05-02,Cobalt,https://www.penncobalt.com/on-your-time/8e36d2bc-cb47-456f-b8d2-7936cef2056d?utm_source=cobalt&utm_medium=top&utm_campaign=may+2022,1,1,,2022-03-11,2022-05-09,-52 days,7 days,59 days
https://penncobaltplus.com/3OTF9Mo,151,rid0151,fid0011,https://penncobaltplus.com/3OTF9Mo,,2022-05-02,Cobalt,https://www.penncobalt.com/on-your-time/8e36d2bc-cb47-456f-b8d2-7936cef2056d?utm_source=cobalt&utm_medium=top&utm_campaign=may+2022,4,4,,2022-03-18,2022-05-16,-45 days,14 days,59 days
https://penncobaltplus.com/3OTF9Mo,194,rid0194,fid0014,https://penncobaltplus.com/3OTF9Mo,,2022-05-02,Cobalt,https://www.penncobalt.com/on-your-time/8e36d2bc-cb47-456f-b8d2-7936cef2056d?utm_source=cobalt&utm_medium=top&utm_campaign=may+2022,5,5,,2022-05-08,2022-05-23,6 days,21 days,15 days
https://penncobaltplus.com/3OTF9Mo,414,rid0414,fid0032,https://penncobaltplus.com/3OTF9Mo,,2022-05-02,Cobalt,https://www.penncobalt.com/on-your-time/8e36d2bc-cb47-456f-b8d2-7936cef2056d?utm_source=cobalt&utm_medium=top&utm_campaign=may+2022,9,9,,2022-04-05,2022-06-03,-27 days,32 days,59 days
https://penncobaltplus.com/3OTF9Mo,64,rid0064,fid0005,https://penncobaltplus.com/3OTF9Mo,,2022-05-02,Cobalt,https://www.penncobalt.com/on-your-time/8e36d2bc-cb47-456f-b8d2-7936cef2056d?utm_source=cobalt&utm_medium=top&utm_campaign=may+2022,9,9,,2022-05-03,2022-06-09,1 days,38 days,37 days
https://penncobaltplus.com/3OTF9Mo,206,rid0206,fid0015,https://penncobaltplus.com/3OTF9Mo,,2022-05-02,Cobalt,https://www.penncobalt.com/on-your-time/8e36d2bc-cb47-456f-b8d2-7936cef2056d?utm_source=cobalt&utm_medium=top&utm_campaign=may+2022,10,10,,2022-04-24,2022-06-22,-8 days,51 days,59 days
https://penncobaltplus.com/3OTF9Mo,589,rid0589,fid0046,https://penncobaltplus.com/3OTF9Mo,,2022-05-02,Cobalt,https://www.penncobalt.com/on-your-time/8e36d2bc-cb47-456f-b8d2-7936cef2056d?utm_source=cobalt&utm_medium=top&utm_campaign=may+2022,11,11,,2022-04-30,2022-06-28,-2 days,57 days,59 days
https://penncobaltplus.com/3OTF9Mo,229,rid0229,fid0017,https://penncobaltplus.com/3OTF9Mo,,2022-05-02,Cobalt,https://www.penncobalt.com/on-your-time/8e36d2bc-cb47-456f-b8d2-7936cef2056d?utm_source=cobalt&utm_medium=top&utm_campaign=may+2022,17,7,,2022-06-26,2022-07-11,55 days,70 days,15 days
https://penncobaltplus.com/3OTF9Mo,355,rid0355,fid0029,https://penncobaltplus.com/3OTF9Mo,,2022-05-02,Cobalt,https://www.penncobalt.com/on-your-time/8e36d2bc-cb47-456f-b8d2-7936cef2056d?utm_source=cobalt&utm_medium=top&utm_campaign=may+2022,17,13,,2022-05-20,2022-07-18,18 days,77 days,59 days
https://penncobaltplus.com/3OTF9Mo,73,rid0073,fid0006,https://penncobaltplus.com/3OTF9Mo,,2022-05-02,Cobalt,https://www.penncobalt.com/on-your-time/8e36d2bc-cb47-456f-b8d2-7936cef2056d?utm_source=cobalt&utm_medium=top&utm_campaign=may+2022,23,16,,2022-05-27,2022-07-25,25 days,84 days,59 days
https://penncobaltplus.com/3OTF9Mo,374,rid0374,fid0030,https://penncobaltplus.com/3OTF9Mo,,2022-05-02,Cobalt,https://www.penncobalt.com/on-your-time/8e36d2bc-cb47-456f-b8d2-7936cef2056d?utm_source=cobalt&utm_medium=top&utm_campaign=may+2022,27,18,,2022-06-03,2022-08-01,32 days,91 days,59 days
https://penncobaltplus.com/3OTF9Mo,317,rid0317,fid0026,https://penncobaltplus.com/3OTF9Mo,,2022-05-02,Cobalt,https://www.penncobalt.com/on-your-time/8e36d2bc-cb47-456f-b8d2-7936cef2056d?utm_source=cobalt&utm_medium=top&utm_campaign=may+2022,28,19,,2022-06-11,2022-08-09,40 days,99 days,59 days
https://penncobaltplus.com/3OTF9Mo,245,rid0245,fid0018,https://penncobaltplus.com/3OTF9Mo,,2022-05-02,Cobalt,https://www.penncobalt.com/on-your-time/8e36d2bc-cb47-456f-b8d2-7936cef2056d?utm_source=cobalt&utm_medium=top&utm_campaign=may+2022,30,21,,2022-06-17,2022-08-15,46 days,105 days,59 days
https://penncobaltplus.com/3OTF9Mo,103,rid0103,fid0008,https://penncobaltplus.com/3OTF9Mo,,2022-05-02,Cobalt,https://www.penncobalt.com/on-your-time/8e36d2bc-cb47-456f-b8d2-7936cef2056d?utm_source=cobalt&utm_medium=top&utm_campaign=may+2022,31,21,,2022-06-24,2022-08-22,53 days,112 days,59 days
https://penncobaltplus.com/3OTF9Mo,569,rid0569,fid0045,https://penncobaltplus.com/3OTF9Mo,,2022-05-02,Cobalt,https://www.penncobalt.com/on-your-time/8e36d2bc-cb47-456f-b8d2-7936cef2056d?utm_source=cobalt&utm_medium=top&utm_campaign=may+2022,31,19,,2022-07-01,2022-08-29,60 days,119 days,59 days
https://penncobaltplus.com/3OTF9Mo,334,rid0334,fid0027,https://penncobaltplus.com/3OTF9Mo,,2022-05-02,Cobalt,https://www.penncobalt.com/on-your-time/8e36d2bc-cb47-456f-b8d2-7936cef2056d?utm_source=cobalt&utm_medium=top&utm_campaign=may+2022,31,14,,2022-07-09,2022-09-06,68 days,127 days,59 days
https://penncobaltplus.com/3OTF9Mo,391,rid0391,fid0031,https://penncobaltplus.com/3OTF9Mo,,2022-05-02,Cobalt,https://www.penncobalt.com/on-your-time/8e36d2bc-cb47-456f-b8d2-7936cef2056d?utm_source=cobalt&utm_medium=top&utm_campaign=may+2022,31,14,,2022-07-15,2022-09-12,74 days,133 days,59 days
https://penncobaltplus.com/3OTF9Mo,130,rid0130,fid0010,https://penncobaltplus.com/3OTF9Mo,,2022-05-02,Cobalt,https://www.penncobalt.com/on-your-time/8e36d2bc-cb47-456f-b8d2-7936cef2056d?utm_source=cobalt&utm_medium=top&utm_campaign=may+2022,31,11,,2022-07-24,2022-09-21,83 days,142 days,59 days
https://penncobaltplus.com/3OTF9Mo,554,rid0554,fid0044,https://penncobaltplus.com/3OTF9Mo,,2022-05-02,Cobalt,https://www.penncobalt.com/on-your-time/8e36d2bc-cb47-456f-b8d2-7936cef2056d?utm_source=cobalt&utm_medium=top&utm_campaign=may+2022,31,6,,2022-07-29,2022-09-26,88 days,147 days,59 days
https://penncobaltplus.com/3OTF9Mo,528,rid0528,fid0042,https://penncobaltplus.com/3OTF9Mo,,2022-05-02,Cobalt,https://www.penncobalt.com/on-your-time/8e36d2bc-cb47-456f-b8d2-7936cef2056d?utm_source=cobalt&utm_medium=top&utm_campaign=may+2022,31,4,,2022-08-05,2022-10-03,95 days,154 days,59 days
https://penncobaltplus.com/3OTF9Mo,51,rid0051,fid0004,https://penncobaltplus.com/3OTF9Mo,,2022-05-02,Cobalt,https://www.penncobalt.com/on-your-time/8e36d2bc-cb47-456f-b8d2-7936cef2056d?utm_source=cobalt&utm_medium=top&utm_campaign=may+2022,31,1,,2022-08-12,2022-10-10,102 days,161 days,59 days
https://penncobaltplus.com/3OY4a8A,232,rid0232,fid0017,https://penncobaltplus.com/3OY4a8A,,2022-07-01,Cobalt,https://www.penncobalt.com/on-your-time/74ca8a76-e46d-46a9-b411-77c3ca9352ca?utm_source=cobalt&utm_medium=month3&utm_campaign=july+2022,2,2,,2022-06-26,2022-07-11,-5 days,10 days,15 days
https://penncobaltplus.com/3OY4a8A,363,rid0363,fid0029,https://penncobaltplus.com/3OY4a8A,,2022-07-01,Cobalt,https://www.penncobalt.com/on-your-time/74ca8a76-e46d-46a9-b411-77c3ca9352ca?utm_source=cobalt&utm_medium=month3&utm_campaign=july+2022,2,2,,2022-05-20,2022-07-18,-42 days,17 days,59 days
https://penncobaltplus.com/3OY4a8A,82,rid0082,fid0006,https://penncobaltplus.com/3OY4a8A,,2022-07-01,Cobalt,https://www.penncobalt.com/on-your-time/74ca8a76-e46d-46a9-b411-77c3ca9352ca?utm_source=cobalt&utm_medium=month3&utm_campaign=july+2022,2,2,,2022-05-27,2022-07-25,-35 days,24 days,59 days
https://penncobaltplus.com/3OY4a8A,377,rid0377,fid0030,https://penncobaltplus.com/3OY4a8A,,2022-07-01,Cobalt,https://www.penncobalt.com/on-your-time/74ca8a76-e46d-46a9-b411-77c3ca9352ca?utm_source=cobalt&utm_medium=month3&utm_campaign=july+2022,5,5,,2022-06-03,2022-08-01,-28 days,31 days,59 days
https://penncobaltplus.com/3OY4a8A,320,rid0320,fid0026,https://penncobaltplus.com/3OY4a8A,,2022-07-01,Cobalt,https://www.penncobalt.com/on-your-time/74ca8a76-e46d-46a9-b411-77c3ca9352ca?utm_source=cobalt&utm_medium=month3&utm_campaign=july+2022,7,7,,2022-06-11,2022-08-09,-20 days,39 days,59 days
https://penncobaltplus.com/3OY4a8A,249,rid0249,fid0018,https://penncobaltplus.com/3OY4a8A,,2022-07-01,Cobalt,https://www.penncobalt.com/on-your-time/74ca8a76-e46d-46a9-b411-77c3ca9352ca?utm_source=cobalt&utm_medium=month3&utm_campaign=july+2022,7,7,,2022-06-17,2022-08-15,-14 days,45 days,59 days
https://penncobaltplus.com/3OY4a8A,107,rid0107,fid0008,https://penncobaltplus.com/3OY4a8A,,2022-07-01,Cobalt,https://www.penncobalt.com/on-your-time/74ca8a76-e46d-46a9-b411-77c3ca9352ca?utm_source=cobalt&utm_medium=month3&utm_campaign=july+2022,7,7,,2022-06-24,2022-08-22,-7 days,52 days,59 days
https://penncobaltplus.com/3OY4a8A,573,rid0573,fid0045,https://penncobaltplus.com/3OY4a8A,,2022-07-01,Cobalt,https://www.penncobalt.com/on-your-time/74ca8a76-e46d-46a9-b411-77c3ca9352ca?utm_source=cobalt&utm_medium=month3&utm_campaign=july+2022,7,7,,2022-07-01,2022-08-29,0 days,59 days,59 days
https://penncobaltplus.com/3OY4a8A,339,rid0339,fid0027,https://penncobaltplus.com/3OY4a8A,,2022-07-01,Cobalt,https://www.penncobalt.com/on-your-time/74ca8a76-e46d-46a9-b411-77c3ca9352ca?utm_source=cobalt&utm_medium=month3&utm_campaign=july+2022,7,5,,2022-07-09,2022-09-06,8 days,67 days,59 days
https://penncobaltplus.com/3OY4a8A,398,rid0398,fid0031,https://penncobaltplus.com/3OY4a8A,,2022-07-01,Cobalt,https://www.penncobalt.com/on-your-time/74ca8a76-e46d-46a9-b411-77c3ca9352ca?utm_source=cobalt&utm_medium=month3&utm_campaign=july+2022,7,5,,2022-07-15,2022-09-12,14 days,73 days,59 days
https://penncobaltplus.com/3OY4a8A,136,rid0136,fid0010,https://penncobaltplus.com/3OY4a8A,,2022-07-01,Cobalt,https://www.penncobalt.com/on-your-time/74ca8a76-e46d-46a9-b411-77c3ca9352ca?utm_source=cobalt&utm_medium=month3&utm_campaign=july+2022,7,5,,2022-07-24,2022-09-21,23 days,82 days,59 days
https://penncobaltplus.com/3OY4a8A,560,rid0560,fid0044,https://penncobaltplus.com/3OY4a8A,,2022-07-01,Cobalt,https://www.penncobalt.com/on-your-time/74ca8a76-e46d-46a9-b411-77c3ca9352ca?utm_source=cobalt&utm_medium=month3&utm_campaign=july+2022,7,3,,2022-07-29,2022-09-26,28 days,87 days,59 days
https://penncobaltplus.com/3OY4a8A,533,rid0533,fid0042,https://penncobaltplus.com/3OY4a8A,,2022-07-01,Cobalt,https://www.penncobalt.com/on-your-time/74ca8a76-e46d-46a9-b411-77c3ca9352ca?utm_source=cobalt&utm_medium=month3&utm_campaign=july+2022,7,1,,2022-08-05,2022-10-03,35 days,94 days,59 days
